hash,path,group_size
bd186792615e6995,data\train\surprise\30630.jpg,2
bd544696fd292d88,data\train\neutral\16400.jpg,2
bd544696fd292d88,data\train\neutral\30457.jpg,2
bd57968603687db0,data\train\surprise\16669.jpg,2
bd57968603687db0,data\train\surprise\1719.jpg,2
bd57b683026c78b2,data\train\surprise\21821.jpg,2
bd57b683026c78b2,data\train\surprise\26135.jpg,2
bd57b68602607d3a,data\train\surprise\13303.jpg,2
bd57b68602607d3a,data\train\surprise\7431.jpg,2
bd5c0252f92865ee,data\train\sad\17745.jpg,2
bd5c0252f92865ee,data\train\sad\4686.jpg,2
bd8416b748696697,data\train\sad\25463.jpg,2
bd8416b748696697,data\train\sad\26869.jpg,2
bd87d2929a6c68c6,data\train\angry\20033.jpg,2
bd87d2929a6c68c6,data\train\angry\28566.jpg,2
be0de8b6b5340574,data\train\surprise\18620.jpg,2
be0de8b6b5340574,data\train\surprise\8084.jpg,2
bece62c9606d61e8,data\train\surprise\13331.jpg,2
bece62c9606d61e8,data\train\surprise\8232.jpg,2
bedc32da38784833,data\train\surprise\20929.jpg,2
bedc32da38784833,data\train\surprise\28268.jpg,2
bede6a89e8390961,data\train\surprise\20692.jpg,2
bede6a89e8390961,data\train\surprise\32925.jpg,2
beebab4c49649189,data\train\sad\16859.jpg,2
beebab4c49649189,data\train\sad\25860.jpg,2
bf0512f80f642db6,data\train\happy\21267.jpg,2
bf0512f80f642db6,data\train\happy\6157.jpg,2
bf0e622b9d3c2c34,data\train\surprise\18207.jpg,2
bf0e622b9d3c2c34,data\train\surprise\18524.jpg,2
bf0f33f01f700c62,data\train\surprise\32780.jpg,2
bf0f33f01f700c62,data\train\surprise\5948.jpg,2
bf5d5a83692a8962,data\train\surprise\19482.jpg,2
bf5d5a83692a8962,data\train\surprise\26880.jpg,2
bf895eaf55341c20,data\train\surprise\28861.jpg,2
bf895eaf55341c20,data\train\surprise\6513.jpg,2
bf9a4fca1c682961,data\train\surprise\14567.jpg,2
bf9a4fca1c682961,data\train\surprise\19212.jpg,2
bfc8668166393aa5,data\train\surprise\13311.jpg,2
bfc8668166393aa5,data\train\surprise\19920.jpg,2
bfccd22d0e32c06d,data\train\angry\16885.jpg,2
bfccd22d0e32c06d,data\train\angry\19638.jpg,2
bfda028fe82c492e,data\train\surprise\21969.jpg,2
bfda028fe82c492e,data\train\surprise\25026.jpg,2
bfee52a2e8686864,data\train\neutral\19635.jpg,2
bfee52a2e8686864,data\train\neutral\24316.jpg,2
bffc02f30c28de30,data\train\surprise\21444.jpg,2
bffc02f30c28de30,data\train\surprise\27664.jpg,2
c001fbc7827c3f0f,data\train\fear\17559.jpg,2
c001fbc7827c3f0f,data\train\fear\29265.jpg,2
c00b27afe66c2cb6,data\train\surprise\22901.jpg,2
c00b27afe66c2cb6,data\train\surprise\24793.jpg,2
c01b1ffc0e7878a6,data\train\happy\20258.jpg,2
c01b1ffc0e7878a6,data\train\happy\20533.jpg,2
c01f2f7e76682269,data\train\surprise\21355.jpg,2
c01f2f7e76682269,data\train\surprise\29050.jpg,2
c01f5ff38c387831,data\train\fear\16825.jpg,2
c01f5ff38c387831,data\train\fear\31736.jpg,2
c03b0ff4eb693886,data\train\happy\12509.jpg,2
c03b0ff4eb693886,data\train\happy\26055.jpg,2
c0455ba51a7d6d17,data\train\neutral\31318.jpg,2
c0455ba51a7d6d17,data\train\neutral\9039.jpg,2
c0456b4f632c7d33,data\train\surprise\11433.jpg,2
c0456b4f632c7d33,data\train\surprise\20767.jpg,2
c0496f87ce2c3cb3,data\train\fear\27754.jpg,2
c0496f87ce2c3cb3,data\train\fear\30579.jpg,2
c04a0bc76d2d2dbd,data\train\fear\12441.jpg,2
c04a0bc76d2d2dbd,data\train\fear\32885.jpg,2
c04b3fe0e6610d9f,data\train\surprise\5696.jpg,2
c04b3fe0e6610d9f,data\train\surprise\7780.jpg,2
c05057abaf295877,data\train\fear\2097.jpg,2
c05057abaf295877,data\train\fear\34859.jpg,2
c05857e7576c782c,data\train\fear\12994.jpg,2
c05857e7576c782c,data\train\fear\30151.jpg,2
c05d4bc685787da3,data\train\happy\28728.jpg,2
c05d4bc685787da3,data\train\happy\32350.jpg,2
c05e27f20f787c61,data\train\angry\34698.jpg,2
c05e27f20f787c61,data\train\angry\851.jpg,2
c05f0b7a9b357832,data\train\fear\26115.jpg,2
c05f0b7a9b357832,data\train\fear\33204.jpg,2
c05fba42855b2af5,data\train\surprise\15057.jpg,2
c05fba42855b2af5,data\train\surprise\33501.jpg,2
c06903e3bd2c6de6,data\train\fear\24094.jpg,2
c06903e3bd2c6de6,data\train\fear\5803.jpg,2
c0697fb4be103a95,data\train\happy\17683.jpg,2
c0697fb4be103a95,data\train\happy\6560.jpg,2
c08819b3b2ded63e,data\train\sad\20402.jpg,2
c08819b3b2ded63e,data\train\sad\27392.jpg,2
c08853bfd67c2a74,data\train\surprise\11407.jpg,2
c08853bfd67c2a74,data\train\surprise\19915.jpg,2
c08a2bafd5692d27,data\train\happy\4556.jpg,2
c08a2bafd5692d27,data\train\surprise\16921.jpg,2
c08b0bd7ad7c2473,data\train\sad\14560.jpg,2
c08b0bd7ad7c2473,data\train\sad\4677.jpg,2
c0900bf78f246e9f,data\train\sad\23027.jpg,2
c0900bf78f246e9f,data\train\sad\4425.jpg,2
c0960fd6fc3864d3,data\train\angry\27149.jpg,2
c0960fd6fc3864d3,data\train\angry\34177.jpg,2
c0960fdefc3824d3,data\train\angry\29950.jpg,2
c0960fdefc3824d3,data\train\angry\6530.jpg,2
c0964bb62f3a2d93,data\train\happy\1095.jpg,2
c0964bb62f3a2d93,data\train\happy\6610.jpg,2
c098db57993c6b86,data\train\happy\17407.jpg,2
c098db57993c6b86,data\train\happy\26677.jpg,2
c09f0fd2cb687c91,data\train\disgust\3865.jpg,2
c09f0fd2cb687c91,data\train\disgust\7503.jpg,2
c0ae2bafab6d0c32,data\train\surprise\20139.jpg,2
c0ae2bafab6d0c32,data\train\surprise\3343.jpg,2
c0bd0386cf586a7d,data\train\neutral\1333.jpg,2
c0bd0386cf586a7d,data\train\neutral\26680.jpg,2
c0bdafd27d590823,data\train\surprise\13400.jpg,2
c0bdafd27d590823,data\train\surprise\6595.jpg,2
c0c11fc72c6d31de,data\train\surprise\27763.jpg,2
c0c11fc72c6d31de,data\train\surprise\7193.jpg,2
c0c84baf8d3728e7,data\train\surprise\22518.jpg,2
c0c84baf8d3728e7,data\train\surprise\523.jpg,2
c0c84bc28e7d3f59,data\train\neutral\27330.jpg,2
c0c84bc28e7d3f59,data\train\neutral\8181.jpg,2
c0d03fc7703b1b3c,data\train\sad\12864.jpg,2
c0d03fc7703b1b3c,data\train\sad\30752.jpg,2
c0d11d3f6630b9cd,data\train\sad\21786.jpg,2
c0d11d3f6630b9cd,data\train\sad\29083.jpg,2
c0d4eb96e91dacc2,data\train\surprise\21516.jpg,2
c0d4eb96e91dacc2,data\train\surprise\2804.jpg,2
c0d80f2e9d2d7c9c,data\train\surprise\17806.jpg,2
c0d80f2e9d2d7c9c,data\train\surprise\17894.jpg,2
c0d9fb07f82c79a0,data\train\surprise\17118.jpg,2
c0d9fb07f82c79a0,data\train\surprise\29613.jpg,2
c0da07956f29365b,data\train\fear\29360.jpg,2
c0da07956f29365b,data\train\fear\31441.jpg,2
c0da49d637797a41,data\train\sad\2028.jpg,2
c0da49d637797a41,data\train\sad\32486.jpg,2
c0f0df97b85c21ca,data\train\happy\12122.jpg,2
c0f0df97b85c21ca,data\train\happy\8397.jpg,2
c0f4bb9033f807f8,data\train\sad\13674.jpg,2
c0f4bb9033f807f8,data\train\sad\29350.jpg,2
c0f807c0ce793b37,data\train\sad\25838.jpg,2
c0f807c0ce793b37,data\train\sad\33443.jpg,2
c0f857c49e631e66,data\train\neutral\17036.jpg,2
c0f857c49e631e66,data\train\neutral\3997.jpg,2
c0fb0bb79c387c03,data\train\fear\14418.jpg,2
c0fb0bb79c387c03,data\train\fear\17979.jpg,2
c0fc5bf6ef684900,data\train\fear\18663.jpg,2
c0fc5bf6ef684900,data\train\fear\2134.jpg,2
c1095f86ca7d287b,data\train\fear\17070.jpg,2
c1095f86ca7d287b,data\train\fear\6509.jpg,2
c10a2ebfe6683ab1,data\train\surprise\1807.jpg,2
c10a2ebfe6683ab1,data\train\surprise\7949.jpg,2
c10c6f8f6c2d7594,data\train\surprise\27264.jpg,2
c10c6f8f6c2d7594,data\train\surprise\411.jpg,2
c1397bf2a9696886,data\train\sad\10305.jpg,2
c1397bf2a9696886,data\train\sad\5036.jpg,2
c1417f01ab6d2de5,data\train\surprise\21174.jpg,2
c1417f01ab6d2de5,data\train\surprise\8463.jpg,2
c141eb4bd13b9933,data\train\surprise\18530.jpg,2
c141eb4bd13b9933,data\train\surprise\7972.jpg,2
c14a0f87896d3f63,data\train\fear\31630.jpg,2
c14a0f87896d3f63,data\train\fear\35557.jpg,2
c1840f82cd7d29fb,data\train\neutral\31832.jpg,2
c1840f82cd7d29fb,data\train\neutral\32191.jpg,2
c18c0fc36d293dbc,data\train\disgust\2419.jpg,2
c18c0fc36d293dbc,data\train\disgust\33847.jpg,2
c1c1aa05983d6def,data\train\happy\8774.jpg,2
c1c1aa05983d6def,data\train\happy\9668.jpg,2
c1f04bc73c69e8c3,data\train\fear\19048.jpg,2
c1f04bc73c69e8c3,data\train\fear\24697.jpg,2
c2052f969d78393b,data\train\angry\12975.jpg,2
c2052f969d78393b,data\train\sad\19884.jpg,2
c205bf060c7e0dfb,data\train\fear\28151.jpg,2
c205bf060c7e0dfb,data\train\fear\8522.jpg,2
c2480fe69d2eec2e,data\train\surprise\16020.jpg,2
c2480fe69d2eec2e,data\train\surprise\22263.jpg,2
c2552a2a733b3ab9,data\train\angry\27971.jpg,2
c2552a2a733b3ab9,data\train\angry\5268.jpg,2
c26d6f86cc343cb2,data\train\fear\10067.jpg,2
c26d6f86cc343cb2,data\train\fear\7429.jpg,2
c27c5bf0ed4c2ca8,data\train\surprise\10855.jpg,2
c27c5bf0ed4c2ca8,data\train\surprise\3181.jpg,2
c2820f83cd793f9c,data\train\neutral\11963.jpg,2
c2820f83cd793f9c,data\train\neutral\22229.jpg,2
c28f0fc29c3c7c27,data\train\surprise\13534.jpg,2
c28f0fc29c3c7c27,data\train\surprise\26332.jpg,2
c2ad2bb5bd7c2c20,data\train\surprise\22477.jpg,2
c2ad2bb5bd7c2c20,data\train\surprise\35285.jpg,2
c2b82bb0ed614d67,data\train\happy\29894.jpg,2
c2b82bb0ed614d67,data\train\happy\34976.jpg,2
c2b82fa22e794c67,data\train\surprise\25441.jpg,2
c2b82fa22e794c67,data\train\surprise\9127.jpg,2
c2b89e86d96d658a,data\train\fear\12654.jpg,2
c2b89e86d96d658a,data\train\fear\151.jpg,2
c2bd87d04f29758a,data\train\happy\31514.jpg,2
c2bd87d04f29758a,data\train\happy\713.jpg,2
c2c80bf78d283f35,data\train\surprise\28051.jpg,2
c2c80bf78d283f35,data\train\surprise\32924.jpg,2
c2c82f97bc627835,data\train\surprise\17327.jpg,2
c2c82f97bc627835,data\train\surprise\21366.jpg,2
c2c85be1cf650d66,data\train\surprise\11339.jpg,2
c2c85be1cf650d66,data\train\surprise\29952.jpg,2
c2e01f87cc673963,data\train\surprise\24759.jpg,2
c2e01f87cc673963,data\train\surprise\35227.jpg,2
c2e86f83983c2d67,data\train\surprise\29533.jpg,2
c2e86f83983c2d67,data\train\surprise\8950.jpg,2
c2fea8bd589154a6,data\train\neutral\20480.jpg,2
c2fea8bd589154a6,data\train\neutral\21401.jpg,2
c30912d425753ddf,data\train\sad\12946.jpg,2
c30912d425753ddf,data\train\sad\13525.jpg,2
c341eda3092d7d33,data\train\surprise\21633.jpg,2
c341eda3092d7d33,data\train\surprise\30005.jpg,2
c38d36c39b327866,data\train\surprise\35219.jpg,2
c38d36c39b327866,data\train\surprise\8368.jpg,2
c3e96fa5ec2e2824,data\train\surprise\34369.jpg,2
c3e96fa5ec2e2824,data\train\surprise\4416.jpg,2
c4039716d9393977,data\train\happy\19899.jpg,2
c4039716d9393977,data\train\happy\33854.jpg,2
c40b7f87124d3e69,data\train\surprise\34957.jpg,2
c40b7f87124d3e69,data\train\surprise\9164.jpg,2
c415bb1604f97973,data\train\fear\21581.jpg,2
c415bb1604f97973,data\train\fear\6291.jpg,2
c41f5be2ee217831,data\train\surprise\18370.jpg,2
c41f5be2ee217831,data\train\surprise\30567.jpg,2
c433fbe502616ec3,data\train\sad\11994.jpg,2
c433fbe502616ec3,data\test\sad\8039.jpg,2
c43a1f2096787be6,data\train\happy\15304.jpg,2
c43a1f2096787be6,data\train\happy\6401.jpg,2
c43c1bc3dec73918,data\train\sad\2101.jpg,2
c43c1bc3dec73918,data\train\sad\33951.jpg,2
c45a0ffe66583bc0,data\train\happy\29751.jpg,2
c45a0ffe66583bc0,data\train\happy\3636.jpg,2
c47e43f0c3638f2c,data\train\sad\22398.jpg,2
c47e43f0c3638f2c,data\train\sad\29594.jpg,2
c48905f7cd217f85,data\train\disgust\3516.jpg,2
c48905f7cd217f85,data\train\disgust\9204.jpg,2
c48aabd2ed482cd7,data\train\sad\15274.jpg,2
c48aabd2ed482cd7,data\train\sad\5755.jpg,2
c48b7682fd0e3d38,data\train\surprise\11089.jpg,2
c48b7682fd0e3d38,data\train\surprise\27898.jpg,2
c4b8539532787b39,data\train\fear\15421.jpg,2
c4b8539532787b39,data\test\fear\34143.jpg,2
c4c94eaf893f20e6,data\train\surprise\33596.jpg,2
c4c94eaf893f20e6,data\train\surprise\9198.jpg,2
c4cc5fd5227d120f,data\train\surprise\32749.jpg,2
c4cc5fd5227d120f,data\train\surprise\595.jpg,2
c4d207fc037d1ac7,data\train\happy\13558.jpg,2
c4d207fc037d1ac7,data\train\happy\14967.jpg,2
c4d52dd7b5691851,data\train\sad\29960.jpg,2
c4d52dd7b5691851,data\train\sad\5741.jpg,2
c4d58bf20d683dd2,data\train\happy\11191.jpg,2
c4d58bf20d683dd2,data\train\happy\26648.jpg,2
c4d843c71d2e6fc8,data\train\angry\11118.jpg,2
c4d843c71d2e6fc8,data\train\angry\22046.jpg,2
c4dbc281be796cc1,data\train\sad\24140.jpg,2
c4dbc281be796cc1,data\train\sad\7556.jpg,2
c4de0bc2bd2e61e1,data\train\neutral\18697.jpg,2
c4de0bc2bd2e61e1,data\train\neutral\34422.jpg,2
c4e84ae39a373867,data\train\neutral\2145.jpg,2
c4e84ae39a373867,data\train\neutral\747.jpg,2
c4f31fc730383e07,data\train\neutral\14676.jpg,2
c4f31fc730383e07,data\train\neutral\198.jpg,2
c4f80bc39a3d38e3,data\train\disgust\16000.jpg,2
c4f80bc39a3d38e3,data\train\disgust\16723.jpg,2
c4fc4ad52a1e2dca,data\train\happy\17753.jpg,2
c4fc4ad52a1e2dca,data\train\happy\22723.jpg,2
c50b5f6f2a3d2c28,data\train\happy\1155.jpg,2
c50b5f6f2a3d2c28,data\train\happy\1266.jpg,2
c50e5f2e7c01f895,data\train\surprise\24985.jpg,2
c50e5f2e7c01f895,data\train\surprise\29345.jpg,2
c5486fad245c76a6,data\train\surprise\21975.jpg,2
c5486fad245c76a6,data\train\surprise\31512.jpg,2
c5493fc3382d3cb2,data\train\angry\26768.jpg,2
c5493fc3382d3cb2,data\test\angry\11002.jpg,2
c5496ec6d97e2960,data\train\fear\11517.jpg,2
c5496ec6d97e2960,data\train\fear\13889.jpg,2
c54ac14afd6c35c6,data\train\fear\16202.jpg,2
c54ac14afd6c35c6,data\train\fear\5987.jpg,2
c55862d6dc21f837,data\train\surprise\25816.jpg,2
c55862d6dc21f837,data\train\surprise\9789.jpg,2
c5617ae7d8291996,data\train\neutral\35692.jpg,2
c5617ae7d8291996,data\train\neutral\6932.jpg,2
c5780ff7aa907c88,data\train\fear\20306.jpg,2
c5780ff7aa907c88,data\train\fear\30129.jpg,2
c57a9fe61e003935,data\train\fear\1471.jpg,2
c57a9fe61e003935,data\train\fear\271.jpg,2
c599d7b6c02c5387,data\train\happy\4050.jpg,2
c599d7b6c02c5387,data\train\happy\9376.jpg,2
c59fd6869838c2a7,data\train\happy\27858.jpg,2
c59fd6869838c2a7,data\train\happy\34961.jpg,2
c5ea4ea196353ea2,data\train\happy\18493.jpg,2
c5ea4ea196353ea2,data\train\happy\24864.jpg,2
c5f95e839a292963,data\train\angry\18432.jpg,2
c5f95e839a292963,data\train\angry\20410.jpg,2
c5fd57e89680c887,data\train\neutral\28066.jpg,2
c5fd57e89680c887,data\train\neutral\4760.jpg,2
c5ff5fa2882828d6,data\train\happy\26782.jpg,2
c5ff5fa2882828d6,data\train\happy\32166.jpg,2
c6193b6e367c2346,data\train\surprise\1278.jpg,2
c6193b6e367c2346,data\train\surprise\30037.jpg,2
c6500f42f46b3cbd,data\train\happy\4861.jpg,2
c6500f42f46b3cbd,data\train\happy\7573.jpg,2
c6597a22b92739a6,data\train\surprise\4313.jpg,2
c6597a22b92739a6,data\train\surprise\6250.jpg,2
c65d0bb0b5607d63,data\train\happy\12156.jpg,2
c65d0bb0b5607d63,data\train\happy\4740.jpg,2
c681cf87803f7c9a,data\train\disgust\23613.jpg,2
c681cf87803f7c9a,data\train\disgust\8315.jpg,2
c6dc03f3cd236c0b,data\train\neutral\1119.jpg,2
c6dc03f3cd236c0b,data\train\neutral\13191.jpg,2
c6dc3bd7383b0033,data\train\surprise\1748.jpg,2
c6dc3bd7383b0033,data\train\surprise\6240.jpg,2
c6e96ee1b23c3864,data\train\surprise\19498.jpg,2
c6e96ee1b23c3864,data\train\surprise\328.jpg,2
c6fcdba1b62928e0,data\train\fear\16273.jpg,2
c6fcdba1b62928e0,data\train\fear\6881.jpg,2
c70862f6bd2c7926,data\train\surprise\21179.jpg,2
c70862f6bd2c7926,data\train\surprise\814.jpg,2
c70c3bc7704e3d8c,data\train\surprise\14207.jpg,2
c70c3bc7704e3d8c,data\train\surprise\8324.jpg,2
c7383aa3cd254d27,data\train\surprise\24124.jpg,2
c7383aa3cd254d27,data\train\surprise\35531.jpg,2
c7552a1e39587e2c,data\train\surprise\16637.jpg,2
c7552a1e39587e2c,data\train\surprise\28671.jpg,2
c76d3c3272363932,data\train\surprise\15602.jpg,2
c76d3c3272363932,data\train\surprise\26735.jpg,2
c7717a6788b388d1,data\train\surprise\19453.jpg,2
c7717a6788b388d1,data\train\surprise\21140.jpg,2
c77e7c30e810f686,data\train\fear\15308.jpg,2
c77e7c30e810f686,data\train\fear\28577.jpg,2
c79a1af06ce57119,data\train\fear\13082.jpg,2
c79a1af06ce57119,data\train\fear\14062.jpg,2
c79a1af06cec7119,data\train\fear\20701.jpg,2
c79a1af06cec7119,data\train\fear\21526.jpg,2
c7cb9dc6c2383893,data\train\angry\15575.jpg,2
c7cb9dc6c2383893,data\train\angry\28147.jpg,2
c7d85fb6ca613890,data\train\happy\17436.jpg,2
c7d85fb6ca613890,data\train\happy\18933.jpg,2
c7e96ea7a6361830,data\train\surprise\17677.jpg,2
c7e96ea7a6361830,data\train\surprise\35211.jpg,2
c7f9fa868c2938e0,data\train\surprise\26820.jpg,2
c7f9fa868c2938e0,data\train\surprise\33143.jpg,2
c80a2b67bf3cf422,data\train\fear\20281.jpg,2
c80a2b67bf3cf422,data\train\fear\23838.jpg,2
c815da02d73a387f,data\train\happy\17814.jpg,2
c815da02d73a387f,data\train\happy\22895.jpg,2
c84f8bfeba783880,data\train\fear\14042.jpg,2
c84f8bfeba783880,data\test\fear\21833.jpg,2
c85f6a9ac1297996,data\train\happy\26728.jpg,2
c85f6a9ac1297996,data\train\happy\3585.jpg,2
c8820bf3773961c7,data\train\happy\16420.jpg,2
c8820bf3773961c7,data\train\happy\9358.jpg,2
c892aad7847e5978,data\train\angry\4038.jpg,2
c892aad7847e5978,data\train\angry\6024.jpg,2
c8af7ba0d72c4961,data\train\happy\27876.jpg,2
c8af7ba0d72c4961,data\train\happy\2794.jpg,2
c8bf0ad2dd106dc3,data\train\happy\10766.jpg,2
c8bf0ad2dd106dc3,data\train\happy\3338.jpg,2
c8c90fc69d283dcd,data\train\surprise\16543.jpg,2
c8c90fc69d283dcd,data\train\surprise\28063.jpg,2
c8d017c7d6393aa3,data\train\neutral\31685.jpg,2
c8d017c7d6393aa3,data\train\neutral\33428.jpg,2
c9c206c78f7939b2,data\train\angry\10814.jpg,2
c9c206c78f7939b2,data\train\angry\21525.jpg,2
ca006aa76e2f6a6d,data\train\surprise\24599.jpg,2
ca006aa76e2f6a6d,data\train\surprise\26488.jpg,2
ca006ad7ba3f2d45,data\train\disgust\19807.jpg,2
ca006ad7ba3f2d45,data\train\disgust\25847.jpg,2
ca01caef55283cbd,data\train\fear\16254.jpg,2
ca01caef55283cbd,data\train\fear\29146.jpg,2
ca057a8768ae789e,data\train\disgust\8628.jpg,2
ca057a8768ae789e,data\test\disgust\9297.jpg,2
ca0b05adcf7c2d34,data\train\surprise\27906.jpg,2
ca0b05adcf7c2d34,data\train\surprise\3060.jpg,2
ca0b0fef6c390c33,data\train\surprise\6441.jpg,2
ca0b0fef6c390c33,data\train\surprise\8975.jpg,2
ca1044b6e57e2d2f,data\train\fear\14630.jpg,2
ca1044b6e57e2d2f,data\train\fear\25579.jpg,2
ca112ffa3a3a3839,data\train\surprise\10963.jpg,2
ca112ffa3a3a3839,data\train\surprise\28306.jpg,2
ca1409ccf77e23d8,data\train\sad\16927.jpg,2
ca1409ccf77e23d8,data\train\sad\25252.jpg,2
ca192dc21d697937,data\train\surprise\31795.jpg,2
ca192dc21d697937,data\train\surprise\33158.jpg,2
ca1f2f5e2d7860a1,data\train\sad\16602.jpg,2
ca1f2f5e2d7860a1,data\train\sad\711.jpg,2
ca203f23f4657c17,data\train\surprise\24795.jpg,2
ca203f23f4657c17,data\train\surprise\5703.jpg,2
ca2d79b5a4612d63,data\train\surprise\13507.jpg,2
ca2d79b5a4612d63,data\train\surprise\34933.jpg,2
ca4a034af32d2f6e,data\train\surprise\28981.jpg,2
ca4a034af32d2f6e,data\train\surprise\4577.jpg,2
ca4a2ba7a57d26a2,data\train\surprise\15745.jpg,2
ca4a2ba7a57d26a2,data\train\surprise\9384.jpg,2
ca4b782c2f356571,data\train\surprise\357.jpg,2
ca4b782c2f356571,data\train\surprise\6670.jpg,2
ca502ff2ee2a2a39,data\train\surprise\21998.jpg,2
ca502ff2ee2a2a39,data\train\surprise\35505.jpg,2
ca5d43c2bb7a0876,data\train\surprise\33908.jpg,2
ca5d43c2bb7a0876,data\train\surprise\5020.jpg,2
ca8a5fae1c2d285d,data\train\neutral\23187.jpg,2
ca8a5fae1c2d285d,data\train\neutral\32449.jpg,2
ca8aafc6a54d249d,data\train\surprise\29357.jpg,2
ca8aafc6a54d249d,data\train\surprise\31391.jpg,2
ca8d2ba7e6311cb2,data\train\surprise\29747.jpg,2
ca8d2ba7e6311cb2,data\train\surprise\30623.jpg,2
ca9b16c7a83c3a33,data\train\sad\28291.jpg,2
ca9b16c7a83c3a33,data\train\sad\3840.jpg,2
cae07d8390bf3549,data\train\surprise\14035.jpg,2
cae07d8390bf3549,data\train\surprise\8560.jpg,2
caf03f879c87380e,data\train\surprise\13632.jpg,2
caf03f879c87380e,data\train\surprise\5616.jpg,2
cafb42c5cb2d2d90,data\train\angry\26334.jpg,2
cafb42c5cb2d2d90,data\train\angry\7202.jpg,2
cb0a068e5a3d32bf,data\train\angry\10363.jpg,2
cb0a068e5a3d32bf,data\train\angry\7180.jpg,2
cb1f238238797867,data\train\surprise\1359.jpg,2
cb1f238238797867,data\train\surprise\2755.jpg,2
cba84ee5ca7c2aa4,data\train\surprise\17342.jpg,2
cba84ee5ca7c2aa4,data\train\surprise\8794.jpg,2
cbaf2fb4c9681832,data\train\surprise\18273.jpg,2
cbaf2fb4c9681832,data\train\surprise\24151.jpg,2
cbc56c2b9149ccae,data\train\sad\4902.jpg,2
cbc56c2b9149ccae,data\train\sad\6816.jpg,2
cc140e821d787fe7,data\train\angry\17571.jpg,2
cc140e821d787fe7,data\train\angry\6479.jpg,2
cc18177e2a6b3db0,data\train\happy\16665.jpg,2
cc18177e2a6b3db0,data\test\happy\18425.jpg,2
cc582fc6857b1c33,data\train\angry\18558.jpg,2
cc582fc6857b1c33,data\train\angry\23337.jpg,2
cc6c4965363359cd,data\train\neutral\31432.jpg,2
cc6c4965363359cd,data\train\neutral\996.jpg,2
cc9380e7d86a3dc3,data\train\angry\1122.jpg,2
cc9380e7d86a3dc3,data\train\angry\14344.jpg,2
cc9b80c7d46a3cb9,data\train\angry\28391.jpg,2
cc9b80c7d46a3cb9,data\train\angry\8519.jpg,2
cccc3927b3c0cfe0,data\train\angry\26089.jpg,2
cccc3927b3c0cfe0,data\train\angry\7656.jpg,2
ccd97380ef50087f,data\train\surprise\26003.jpg,2
ccd97380ef50087f,data\train\surprise\26186.jpg,2
ccf01b23383d39e6,data\train\happy\5821.jpg,2
ccf01b23383d39e6,data\train\happy\6841.jpg,2
cd528c42e46f69d5,data\train\happy\26994.jpg,2
cd528c42e46f69d5,data\train\happy\5043.jpg,2
cd55b0c54a1c8b3f,data\train\surprise\10576.jpg,2
cd55b0c54a1c8b3f,data\train\surprise\31698.jpg,2
cd915ba6c9643a8d,data\train\fear\13078.jpg,2
cd915ba6c9643a8d,data\train\fear\15834.jpg,2
cdd20a431e2f6c79,data\train\surprise\15166.jpg,2
cdd20a431e2f6c79,data\train\surprise\15813.jpg,2
ce040a821d3c7ff7,data\train\angry\18441.jpg,2
ce040a821d3c7ff7,data\train\angry\7514.jpg,2
ce381ae363276d46,data\train\neutral\136.jpg,2
ce381ae363276d46,data\train\neutral\3312.jpg,2
ce41eac6aa3fa268,data\train\neutral\22054.jpg,2
ce41eac6aa3fa268,data\train\neutral\30287.jpg,2
ce813bc7ea0f206d,data\train\surprise\22070.jpg,2
ce813bc7ea0f206d,data\train\surprise\30751.jpg,2
ce8b7abe193420f4,data\train\surprise\2722.jpg,2
ce8b7abe193420f4,data\train\surprise\31633.jpg,2
cee96ba28c2c38ec,data\train\surprise\12454.jpg,2
cee96ba28c2c38ec,data\train\surprise\21054.jpg,2
cf090f066d773872,data\train\happy\20944.jpg,2
cf090f066d773872,data\train\happy\25901.jpg,2
cf17ab4ea43a342c,data\train\surprise\18814.jpg,2
cf17ab4ea43a342c,data\train\surprise\751.jpg,2
cf5f6abaa4343062,data\train\surprise\28065.jpg,2
cf5f6abaa4343062,data\train\surprise\32376.jpg,2
cfa90fe54a686887,data\train\happy\26300.jpg,2
cfa90fe54a686887,data\train\happy\2643.jpg,2
d0092b3f696c3db2,data\train\happy\14969.jpg,2
d0092b3f696c3db2,data\train\happy\6609.jpg,2
d00bd2ed633c1d53,data\train\sad\2966.jpg,2
d00bd2ed633c1d53,data\train\sad\9943.jpg,2
d01c2bf6776c6161,data\train\surprise\15461.jpg,2
d01c2bf6776c6161,data\train\surprise\28935.jpg,2
d01d0a3ebb38f923,data\train\surprise\12195.jpg,2
d01d0a3ebb38f923,data\train\surprise\20003.jpg,2
d01f3abe552b58a1,data\train\fear\4945.jpg,2
d01f3abe552b58a1,data\train\fear\5126.jpg,2
d01f7aa0f3217f21,data\train\surprise\15119.jpg,2
d01f7aa0f3217f21,data\train\surprise\31686.jpg,2
d03f6af60a7d0d30,data\train\angry\10661.jpg,2
d03f6af60a7d0d30,data\train\angry\5363.jpg,2
d03f7ff4f04821a4,data\train\fear\14854.jpg,2
d03f7ff4f04821a4,data\train\fear\8703.jpg,2
d05826668d6b9cb7,data\train\surprise\1201.jpg,2
d05826668d6b9cb7,data\train\surprise\9784.jpg,2
d0695eb28f502e73,data\train\fear\21405.jpg,2
d0695eb28f502e73,data\test\fear\35322.jpg,2
d0816bd7897a4d33,data\train\surprise\25178.jpg,2
